@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 {0,1,2,3}

@data
1950,'2023/11/28 01:52:13:237',63,-0.007522,0.006923,-0.017429,?
1951,'2023/11/28 01:52:13:262',63,-0.002195,0.009035,-0.025614,?
1952,'2023/11/28 01:52:13:296',63,0.001244,0.002607,-0.027199,?
1953,'2023/11/28 01:52:13:333',63,0.002326,-0.007169,-0.030404,?
1954,'2023/11/28 01:52:13:863',64,-0.009531,0.005096,0.031894,?
1955,'2023/11/28 01:52:13:905',64,-0.003249,0.00201,0.009412,?
1956,'2023/11/28 01:52:13:930',64,0.001131,0.004508,0.004432,?
1957,'2023/11/28 01:52:13:976',64,-0.008674,0.006931,0.010888,?
1958,'2023/11/28 01:52:14:001',64,0.000738,0.012823,0.005329,?
1959,'2023/11/28 01:52:14:029',64,0.002822,0.002793,0.00107,?
1960,'2023/11/28 01:52:14:070',64,-0.004703,-0.003806,0.006662,?
1961,'2023/11/28 01:52:14:096',64,0.000359,-0.006245,0.013287,?
1962,'2023/11/28 01:52:14:130',64,0.001098,-0.006044,0.011554,?
1963,'2023/11/28 01:52:14:165',64,0.001779,-0.006736,0.019965,?
1964,'2023/11/28 01:52:14:198',64,0.007841,-0.003125,0.000615,?
1965,'2023/11/28 01:52:14:231',64,0.0076,-0.004495,-0.00008,?
1966,'2023/11/28 01:52:14:274',64,0.004757,-0.009268,-0.003143,?
1967,'2023/11/28 01:52:14:877',65,0.007412,0.015574,0.043241,?
1968,'2023/11/28 01:52:14:905',65,0.016896,0.012285,0.035006,?
1969,'2023/11/28 01:52:14:930',65,0.011075,0.016314,0.032108,?
1970,'2023/11/28 01:52:14:964',65,0.014047,0.0081,0.017421,?
1971,'2023/11/28 01:52:14:997',65,0.007003,0.011652,0.013082,?
1972,'2023/11/28 01:52:15:029',65,0.007726,0.008863,-0.005454,?
1973,'2023/11/28 01:52:15:064',65,0.004603,0.007354,-0.008725,?
1974,'2023/11/28 01:52:15:098',65,-0.004501,0.002361,0.004162,?
1975,'2023/11/28 01:52:15:136',65,-0.006558,0.000755,0.001326,?
1976,'2023/11/28 01:52:15:172',65,-0.002581,-0.005652,0.010166,?
1977,'2023/11/28 01:52:15:199',65,-0.000538,-0.00379,0.011329,?
1978,'2023/11/28 01:52:15:238',65,0.004535,-0.004858,0.01032,?
1979,'2023/11/28 01:52:15:267',65,-0.00266,-0.000899,0.016224,?
1980,'2023/11/28 01:52:15:305',65,0.002021,-0.004364,0.021554,?
1981,'2023/11/28 01:52:15:829',66,0.016259,0.007729,-0.034598,?
1982,'2023/11/28 01:52:15:864',66,0.002305,-0.003506,-0.014026,?
1983,'2023/11/28 01:52:15:918',66,-0.013518,-0.0051,0.005779,?
1984,'2023/11/28 01:52:15:929',66,-0.015796,-0.002016,-0.000781,?
1985,'2023/11/28 01:52:15:965',66,-0.008195,0.002528,-0.000808,?
1986,'2023/11/28 01:52:15:997',66,0.000767,0.011761,-0.001418,?
1987,'2023/11/28 01:52:16:030',66,0.008396,0.008317,-0.009012,?
1988,'2023/11/28 01:52:16:063',66,0.005582,0.008288,-0.007523,?
1989,'2023/11/28 01:52:16:100',66,-0.002974,0.004836,-0.010086,?
1990,'2023/11/28 01:52:16:131',66,-0.009996,0.008121,-0.006759,?
1991,'2023/11/28 01:52:16:163',66,-0.008466,0.004346,-0.015421,?
1992,'2023/11/28 01:52:16:224',66,0.002971,-0.001159,-0.019429,?
1993,'2023/11/28 01:52:16:229',66,0.000306,0.00424,-0.0163,?
1994,'2023/11/28 01:52:16:268',66,-0.005279,0.001344,-0.011425,?
1995,'2023/11/28 01:52:16:298',66,-0.007627,0.001647,-0.012418,?
1996,'2023/11/28 01:52:16:336',66,-0.003893,-0.002823,-0.015616,?
1997,'2023/11/28 01:52:16:869',67,-0.009467,0.016477,0.001417,?
1998,'2023/11/28 01:52:16:898',67,0.003322,0.017472,-0.012625,?
1999,'2023/11/28 01:52:16:930',67,0.013486,0.009805,-0.016169,?
2000,'2023/11/28 01:52:16:963',67,0.005731,0.006065,0.000502,?
2001,'2023/11/28 01:52:16:999',67,-0.000457,0.002109,0.017952,?
2002,'2023/11/28 01:52:17:031',67,-0.006981,0.000399,0.019437,?
2003,'2023/11/28 01:52:17:077',67,0.001524,-0.001031,0.00347,?
2004,'2023/11/28 01:52:17:096',67,0.004175,-0.002871,0.005236,?
2005,'2023/11/28 01:52:17:130',67,0.001521,-0.00172,0.010677,?
2006,'2023/11/28 01:52:17:164',67,0.001911,-0.005631,0.005283,?
2007,'2023/11/28 01:52:17:196',67,0.001075,-0.00494,0.013958,?
2008,'2023/11/28 01:52:17:230',67,-0.001936,-0.002866,0.010263,?
2009,'2023/11/28 01:52:17:267',67,-0.007305,-0.007338,-0.002178,?
2010,'2023/11/28 01:52:17:299',67,-0.003977,-0.010954,-0.006948,?
2011,'2023/11/28 01:52:17:332',67,0.000942,-0.008788,-0.01392,?
2012,'2023/11/28 01:52:17:834',68,-0.005017,-0.020292,0.039341,?
2013,'2023/11/28 01:52:17:866',68,-0.003198,-0.018044,0.020033,?
2014,'2023/11/28 01:52:17:896',68,0.004083,-0.009252,0.000038,?
2015,'2023/11/28 01:52:17:929',68,-0.000687,-0.005895,0.005946,?
2016,'2023/11/28 01:52:17:970',68,0.000755,0.003218,-0.001854,?
2017,'2023/11/28 01:52:17:996',68,-0.004075,0.003644,0.004073,?
2018,'2023/11/28 01:52:18:032',68,-0.004428,0.005572,0.002189,?
2019,'2023/11/28 01:52:18:064',68,-0.000711,0.007129,0.006768,?
2020,'2023/11/28 01:52:18:097',68,-0.004621,0.007605,0.020917,?
2021,'2023/11/28 01:52:18:129',68,-0.005933,0.011261,0.017277,?
2022,'2023/11/28 01:52:18:163',68,0.006007,0.004087,0.018575,?
2023,'2023/11/28 01:52:18:200',68,0.000973,0.009557,0.001955,?
2024,'2023/11/28 01:52:18:229',68,-0.003408,-0.000131,-0.005247,?
2025,'2023/11/28 01:52:18:270',68,0.005559,-0.007016,-0.022771,?
2026,'2023/11/28 01:52:18:297',68,0.00472,-0.006573,-0.026882,?
2027,'2023/11/28 01:52:18:330',68,0.001721,-0.0024,-0.0249,?
2028,'2023/11/28 01:52:18:363',68,0.007267,-0.00737,-0.018744,?
2029,'2023/11/28 01:52:18:396',68,0.007009,-0.003672,-0.001334,?
2030,'2023/11/28 01:52:18:965',69,0.002875,-0.000108,-0.005011,?
2031,'2023/11/28 01:52:19:004',69,0.006496,-0.00298,0.001576,?
2032,'2023/11/28 01:52:19:031',69,-0.004487,0.008657,0.006124,?
2033,'2023/11/28 01:52:19:068',69,0.007269,0.003846,-0.009829,?
2034,'2023/11/28 01:52:19:097',69,0.004284,0.002168,0.004117,?
2035,'2023/11/28 01:52:19:130',69,-0.002888,-0.000024,0.008786,?
2036,'2023/11/28 01:52:19:171',69,-0.001937,0.001179,0.005015,?
2037,'2023/11/28 01:52:19:196',69,0.002066,-0.004255,0.005136,?
2038,'2023/11/28 01:52:19:229',69,-0.005217,-0.000637,0.011572,?
2039,'2023/11/28 01:52:19:262',69,0.001774,0.00222,0.01366,?
2040,'2023/11/28 01:52:19:297',69,-0.001493,0.003118,0.004643,?
2041,'2023/11/28 01:52:19:331',69,0.004261,-0.002285,-0.018107,?
2042,'2023/11/28 01:52:19:363',69,0.002905,0.002102,-0.020282,?
2043,'2023/11/28 01:52:19:396',69,-0.005372,0.00184,-0.021835,?
2044,'2023/11/28 01:52:19:430',69,-0.001341,0.001695,-0.03188,?
2045,'2023/11/28 01:52:19:469',69,-0.011761,0.004695,-0.019921,?
2046,'2023/11/28 01:52:19:498',69,-0.008296,0.003392,-0.026642,?
2047,'2023/11/28 01:52:19:531',69,-0.009582,-0.003494,-0.010012,?
2048,'2023/11/28 01:52:19:562',69,-0.006238,-0.005762,0.009897,?
2049,'2023/11/28 01:52:19:596',69,-0.00188,-0.004263,0.026029,?
2050,'2023/11/28 01:52:20:176',70,-0.006045,-0.001728,0.005429,?
2051,'2023/11/28 01:52:20:196',70,-0.0117,-0.003618,0.012076,?
2052,'2023/11/28 01:52:20:229',70,-0.012456,-0.001406,0.014164,?
2053,'2023/11/28 01:52:20:268',70,-0.00198,0.000587,0.003871,?
2054,'2023/11/28 01:52:20:298',70,-0.000787,0.003938,-0.006597,?
2055,'2023/11/28 01:52:20:330',70,0.003926,0.00448,0.000679,?
2056,'2023/11/28 01:52:20:371',70,-0.001597,0.004859,0.018692,?
2057,'2023/11/28 01:52:20:398',70,-0.005139,0.000546,0.021845,?
2058,'2023/11/28 01:52:20:429',70,0.00205,0.005383,0.012294,?
2059,'2023/11/28 01:52:20:463',70,-0.000491,0.002196,0.018525,?
2060,'2023/11/28 01:52:20:497',70,0.002382,0.006218,0.003469,?
2061,'2023/11/28 01:52:20:529',70,0.00073,0.007151,-0.008308,?
2062,'2023/11/28 01:52:20:566',70,-0.000658,0.006036,0.006241,?
2063,'2023/11/28 01:52:20:600',70,-0.00515,0.012701,0.013499,?
2064,'2023/11/28 01:52:20:629',70,0.001217,0.003067,0.004181,?
2065,'2023/11/28 01:52:20:669',70,0.002672,-0.001137,0.017868,?
2066,'2023/11/28 01:52:20:708',70,0.004734,-0.000516,0.018307,?
2067,'2023/11/28 01:52:20:735',70,-0.00314,-0.006102,0.026709,?
2068,'2023/11/28 01:52:20:762',70,-0.007489,-0.008311,0.030669,?
2069,'2023/11/28 01:52:20:800',70,-0.00585,-0.01661,0.026483,?
2070,'2023/11/28 01:52:21:297',71,-0.009719,0.005119,-0.014811,?
2071,'2023/11/28 01:52:21:336',71,-0.005443,0.001505,-0.021814,?
2072,'2023/11/28 01:52:21:364',71,-0.01013,0.003333,-0.010635,?
2073,'2023/11/28 01:52:21:398',71,-0.007152,0.004847,0.000395,?
2074,'2023/11/28 01:52:21:430',71,-0.005345,0.007931,0.000527,?
2075,'2023/11/28 01:52:21:468',71,-0.004292,0.004588,0.011498,?
2076,'2023/11/28 01:52:21:496',71,0.004926,0.001501,0.023522,?
2077,'2023/11/28 01:52:21:530',71,0.008944,-0.003074,0.011744,?
2078,'2023/11/28 01:52:21:577',71,0.007041,-0.004418,0.00724,?
2079,'2023/11/28 01:52:21:598',71,0.000777,0.002042,-0.012067,?
2080,'2023/11/28 01:52:21:630',71,-0.003891,-0.000103,-0.030012,?
2081,'2023/11/28 01:52:21:663',71,-0.011738,0.000031,-0.027864,?
2082,'2023/11/28 01:52:21:699',71,-0.006575,-0.006261,-0.028538,?
2083,'2023/11/28 01:52:21:730',71,-0.004364,-0.00751,-0.014974,?
2084,'2023/11/28 01:52:21:763',71,0.002944,-0.007832,-0.023739,?
2085,'2023/11/28 01:52:35:007',72,-0.003136,0.013275,0.010005,?
2086,'2023/11/28 01:52:35:033',72,-0.001902,0.014627,0.010942,?
2087,'2023/11/28 01:52:35:064',72,0.005423,0.001164,0.008275,?
2088,'2023/11/28 01:52:35:096',72,0.001829,0.007343,-0.001415,?
2089,'2023/11/28 01:52:35:147',72,-0.003734,0.000466,0.000015,?
2090,'2023/11/28 01:52:35:168',72,-0.003162,-0.002809,0.000783,?
2091,'2023/11/28 01:52:35:196',72,0.000143,0.008643,-0.00419,?
2092,'2023/11/28 01:52:35:241',72,0.00354,0.007365,-0.005032,?
2093,'2023/11/28 01:52:35:263',72,0.007396,0.009172,0.000583,?
2094,'2023/11/28 01:52:35:312',72,0.009093,0.006761,-0.003484,?
2095,'2023/11/28 01:52:35:330',72,0.006203,0.002409,-0.001305,?
2096,'2023/11/28 01:52:35:362',72,0.002258,-0.000753,-0.001701,?
2097,'2023/11/28 01:52:35:395',72,-0.004387,-0.001561,-0.001019,?
2098,'2023/11/28 01:52:35:433',72,-0.005123,-0.002462,-0.000616,?
2099,'2023/11/28 01:52:35:462',72,-0.00265,0.00706,0.001763,?
2100,'2023/11/28 01:52:35:496',72,0.002004,-0.00211,0.003178,?
2101,'2023/11/28 01:52:35:535',72,-0.001285,-0.001427,0.00272,?
2102,'2023/11/28 01:52:35:562',72,-0.004903,0.006591,0.005528,?
2103,'2023/11/28 01:52:36:499',73,-0.009907,-0.001963,-0.002777,?
2104,'2023/11/28 01:52:36:529',73,-0.005661,0.000504,0.00583,?
2105,'2023/11/28 01:52:36:579',73,-0.004073,0.001724,0.00237,?
2106,'2023/11/28 01:52:36:595',73,-0.001588,0.006068,0.0083,?
2107,'2023/11/28 01:52:36:631',73,-0.000619,-0.00032,0.000135,?
2108,'2023/11/28 01:52:36:662',73,-0.001404,0.000802,0.00168,?
2109,'2023/11/28 01:52:36:695',73,-0.002699,0.003761,0.014162,?
2110,'2023/11/28 01:52:36:733',73,-0.002895,-0.004329,0.007693,?
2111,'2023/11/28 01:52:36:771',73,-0.004688,0.005165,0.00139,?
2112,'2023/11/28 01:52:36:817',73,0.003064,0.004442,0.005956,?
2113,'2023/11/28 01:52:36:829',73,0.004791,0.009191,0.009392,?
2114,'2023/11/28 01:52:36:866',73,0.009118,0.002128,0.018006,?
2115,'2023/11/28 01:52:36:895',73,0.008932,0.001263,0.018154,?
2116,'2023/11/28 01:52:36:929',73,0.002139,0.007711,0.008553,?
2117,'2023/11/28 01:52:37:397',74,0.010927,0.000691,-0.001948,?
2118,'2023/11/28 01:52:37:429',74,0.011925,0.002413,-0.003025,?
2119,'2023/11/28 01:52:37:463',74,0.003623,0.009373,0.005203,?
2120,'2023/11/28 01:52:37:500',74,0.002527,0.010971,0.009926,?
2121,'2023/11/28 01:52:37:530',74,0.001397,0.014477,-0.000534,?
2122,'2023/11/28 01:52:37:565',74,-0.000062,0.007023,0.010536,?
2123,'2023/11/28 01:52:37:596',74,-0.001868,0.008598,0.01701,?
2124,'2023/11/28 01:52:37:628',74,0.007019,-0.008753,0.014575,?
2125,'2023/11/28 01:52:37:675',74,0.000527,0.004137,0.006734,?
2126,'2023/11/28 01:52:37:695',74,0.008707,-0.003333,0.00447,?
2127,'2023/11/28 01:52:37:730',74,-0.004423,0.003105,-0.00082,?
2128,'2023/11/28 01:52:37:761',74,-0.004882,-0.003122,0.006749,?
2129,'2023/11/28 01:52:37:795',74,-0.002824,-0.005321,0.009266,?
2130,'2023/11/28 01:52:37:829',74,-0.010533,0.000924,0.014019,?
2131,'2023/11/28 01:52:38:364',75,0.004104,0.003557,0.004869,?
2132,'2023/11/28 01:52:38:398',75,0.003508,0.016249,0.006523,?
2133,'2023/11/28 01:52:38:429',75,0.007813,0.015273,0.007928,?
2134,'2023/11/28 01:52:38:463',75,-0.007129,0.003095,0.014282,?
2135,'2023/11/28 01:52:38:497',75,0.000699,-0.005573,0.009708,?
2136,'2023/11/28 01:52:38:529',75,0.002607,-0.009858,0.001873,?
2137,'2023/11/28 01:52:38:568',75,-0.001032,0.00333,-0.001847,?
2138,'2023/11/28 01:52:38:596',75,0.001662,0.003018,0.008863,?
2139,'2023/11/28 01:52:38:628',75,0.005907,0.008977,0.015928,?
2140,'2023/11/28 01:52:38:662',75,0.01042,0.001338,0.009084,?
2141,'2023/11/28 01:52:38:696',75,0.004154,-0.00367,0.008146,?
2142,'2023/11/28 01:52:38:730',75,-0.006333,-0.006489,0.009318,?
2143,'2023/11/28 01:52:38:762',75,-0.008572,-0.013212,0.008186,?
2144,'2023/11/28 01:52:39:295',76,0.007499,-0.000427,0.014073,?
2145,'2023/11/28 01:52:39:331',76,-0.010498,0.011208,0.006263,?
2146,'2023/11/28 01:52:39:375',76,-0.013453,-0.013241,0.002889,?
2147,'2023/11/28 01:52:39:396',76,0.000816,-0.020439,-0.006449,?
2148,'2023/11/28 01:52:39:429',76,-0.003009,-0.012923,0.003556,?
2149,'2023/11/28 01:52:39:468',76,0.004832,-0.020715,0.004081,?
2150,'2023/11/28 01:52:39:497',76,0.004584,-0.004502,-0.010253,?
2151,'2023/11/28 01:52:39:530',76,-0.009587,0.010166,-0.003753,?
2152,'2023/11/28 01:52:39:562',76,0.014421,0.001273,-0.015683,?
2153,'2023/11/28 01:52:39:602',76,0.025965,-0.006455,-0.020916,?
2154,'2023/11/28 01:52:39:630',76,0.007775,0.009652,-0.018877,?
2155,'2023/11/28 01:52:39:662',76,0.000431,0.001035,-0.015211,?
2156,'2023/11/28 01:52:39:696',76,0.006305,-0.002051,-0.008452,?
2157,'2023/11/28 01:52:39:736',76,-0.007511,-0.004611,0.009301,?
2158,'2023/11/28 01:52:40:828',77,0.000909,-0.001693,-0.002146,?
2159,'2023/11/28 01:52:40:863',77,-0.001249,-0.013064,0.000504,?
2160,'2023/11/28 01:52:40:895',77,0.00381,-0.017769,-0.003257,?
2161,'2023/11/28 01:52:40:931',77,0.005,-0.009091,0.008819,?
2162,'2023/11/28 01:52:40:962',77,0.001326,-0.015474,-0.001411,?
2163,'2023/11/28 01:52:40:995',77,-0.007683,-0.00818,0.013263,?
2164,'2023/11/28 01:52:41:037',77,-0.009024,-0.011388,0.000482,?
2165,'2023/11/28 01:52:41:064',77,-0.004032,-0.018316,0.012034,?
2166,'2023/11/28 01:52:41:095',77,-0.00055,-0.004431,-0.006075,?
2167,'2023/11/28 01:52:41:128',77,-0.012517,0.000031,0.011353,?
2168,'2023/11/28 01:52:41:162',77,-0.006218,0.00814,0.010148,?
2193,'2023/11/28 01:52:46:202',79,-0.002029,0.011589,0.007476,?
2194,'2023/11/28 01:52:46:229',79,-0.000122,0.005315,-0.010426,?
2195,'2023/11/28 01:52:46:271',79,-0.004194,0.011755,0.003483,?
2196,'2023/11/28 01:52:46:301',79,-0.004508,0.018979,0.003602,?
2197,'2023/11/28 01:52:46:328',79,0.000036,0.00912,0.003199,?
2198,'2023/11/28 01:52:46:362',79,0.003728,0.005077,0.003706,?
2199,'2023/11/28 01:52:46:398',79,-0.002495,0.024902,-0.000532,?
2200,'2023/11/28 01:52:46:432',79,0.001991,0.017707,0.004082,?
2201,'2023/11/28 01:52:46:463',79,0.002471,-0.003057,0.003701,?
2202,'2023/11/28 01:52:46:496',79,-0.004039,0.001471,-0.020606,?
2203,'2023/11/28 01:52:46:530',79,-0.001135,0.002451,-0.003591,?
2204,'2023/11/28 01:52:46:563',79,0.002893,-0.000588,-0.000206,?
2205,'2023/11/28 01:52:46:595',79,0.001572,0.010824,-0.008778,?
2206,'2023/11/28 01:52:46:629',79,-0.000043,0.004485,-0.004947,?
2207,'2023/11/28 01:52:46:664',79,-0.003483,0.002167,-0.00364,?
2208,'2023/11/28 01:52:46:695',79,-0.004229,0.000232,0.004158,?
2209,'2023/11/28 01:52:47:461',80,-0.000418,0.005754,0.003839,?
2210,'2023/11/28 01:52:47:496',80,-0.0003,-0.005259,0.012848,?
2211,'2023/11/28 01:52:47:529',80,-0.005417,-0.010337,0.01116,?
2212,'2023/11/28 01:52:47:562',80,-0.004198,-0.009115,0.001783,?
2213,'2023/11/28 01:52:47:594',80,-0.005828,0.003678,-0.003534,?
2214,'2023/11/28 01:52:47:629',80,-0.005077,0.007046,0.000327,?
2215,'2023/11/28 01:52:47:663',80,0.002524,-0.004683,0.01431,?
2216,'2023/11/28 01:52:47:696',80,0.003847,0.000199,0.005935,?
2217,'2023/11/28 01:52:47:729',80,0.011603,0.004049,-0.001979,?
2218,'2023/11/28 01:52:47:761',80,0.010218,0.00618,0.000519,?
2219,'2023/11/28 01:52:47:795',80,-0.005217,0.010004,0.002329,?
2220,'2023/11/28 01:52:47:830',80,-0.00837,0.005724,0.00337,?
2221,'2023/11/28 01:52:47:864',80,-0.010654,-0.000736,0.008226,?
2222,'2023/11/28 01:52:47:897',80,-0.00085,-0.01893,0.009756,?
2223,'2023/11/28 01:52:47:929',80,-0.003775,-0.010963,-0.00484,?
2224,'2023/11/28 01:52:48:763',81,-0.00572,-0.001751,-0.01622,?
2225,'2023/11/28 01:52:48:797',81,-0.00619,0.00457,-0.012718,?
2226,'2023/11/28 01:52:48:842',81,0.006864,0.005923,-0.02016,?
2227,'2023/11/28 01:52:48:871',81,0.011599,0.006432,-0.007817,?
2228,'2023/11/28 01:52:48:894',81,0.009156,0.016227,-0.003543,?
2229,'2023/11/28 01:52:48:929',81,0.011021,0.010474,-0.01027,?
2230,'2023/11/28 01:52:48:967',81,0.00614,0.010167,-0.009466,?
2231,'2023/11/28 01:52:48:994',81,0.00289,0.013923,-0.001169,?
2232,'2023/11/28 01:52:49:035',81,0.004947,0.006456,0.006399,?
2233,'2023/11/28 01:52:49:063',81,0.001955,0.005357,-0.001031,?
2234,'2023/11/28 01:52:49:095',81,-0.00156,-0.001877,0.009431,?
2235,'2023/11/28 01:52:49:128',81,-0.000233,0.005219,-0.001551,?
2236,'2023/11/28 01:52:50:263',82,-0.008473,-0.008826,0.008993,?
2237,'2023/11/28 01:52:50:299',82,-0.003233,-0.008596,0.010689,?
2238,'2023/11/28 01:52:50:328',82,-0.005894,-0.011168,0.018431,?
2239,'2023/11/28 01:52:50:372',82,-0.008805,0.003088,0.025058,?
2240,'2023/11/28 01:52:50:396',82,-0.00345,0.012449,0.016495,?
2241,'2023/11/28 01:52:50:428',82,-0.000156,0.011406,0.01507,?
2242,'2023/11/28 01:52:50:462',82,0.002536,0.017398,0.006639,?
2243,'2023/11/28 01:52:50:495',82,-0.000719,0.014318,0.010208,?
2244,'2023/11/28 01:52:50:528',82,0.000334,0.007424,0.008462,?
2245,'2023/11/28 01:52:50:562',82,0.001514,-0.002255,0.006853,?
2246,'2023/11/28 01:52:50:595',82,-0.003846,0.001617,-0.006857,?
2247,'2023/11/28 01:52:50:629',82,-0.011596,0.000244,-0.006944,?
2248,'2023/11/28 01:52:50:681',82,0.002139,-0.008912,-0.009935,?
2249,'2023/11/28 01:52:50:697',82,0.004896,-0.015947,-0.009184,?
2250,'2023/11/28 01:52:51:594',83,-0.013552,-0.001534,0.016938,?
2251,'2023/11/28 01:52:51:632',83,-0.006699,0.006152,0.007039,?
2252,'2023/11/28 01:52:51:663',83,-0.004172,0.007094,-0.009817,?
2253,'2023/11/28 01:52:51:694',83,-0.009644,0.007151,0.007732,?
2254,'2023/11/28 01:52:51:735',83,-0.00347,0.007628,-0.001227,?
2255,'2023/11/28 01:52:51:761',83,-0.003409,0.013464,0.002681,?
2256,'2023/11/28 01:52:51:806',83,-0.006786,0.011613,-0.012684,?
2257,'2023/11/28 01:52:51:830',83,-0.000527,0.010471,-0.008781,?
2258,'2023/11/28 01:52:51:869',83,0.00088,0.009524,-0.005208,?
2259,'2023/11/28 01:52:51:894',83,0.003711,-0.0064,-0.01387,?
2260,'2023/11/28 01:52:51:929',83,-0.004844,-0.003861,-0.00087,?
2261,'2023/11/28 01:52:51:968',83,0.004271,-0.00111,0.000859,?
2262,'2023/11/28 01:52:51:995',83,0.002441,-0.005134,-0.000714,?
2263,'2023/11/28 01:53:14:327',84,-0.002941,0.001172,-0.003673,?
2264,'2023/11/28 01:53:14:361',84,-0.00139,-0.000115,-0.00158,?
2265,'2023/11/28 01:53:14:395',84,-0.003753,0.004032,0.012038,?
2266,'2023/11/28 01:53:14:427',84,0.000962,-0.00199,0.020232,?
2267,'2023/11/28 01:53:14:466',84,0.0035,-0.012719,0.019351,?
2268,'2023/11/28 01:53:14:493',84,-0.001037,-0.009351,0.003908,?
2269,'2023/11/28 01:53:14:529',84,-0.010865,0.00044,-0.005714,?
2270,'2023/11/28 01:53:14:573',84,-0.00537,-0.004777,-0.011557,?
2271,'2023/11/28 01:53:14:593',84,0.001423,-0.007057,-0.015688,?
2272,'2023/11/28 01:53:14:627',84,-0.000535,-0.006957,-0.011188,?
2273,'2023/11/28 01:53:14:665',84,-0.006311,-0.008128,-0.007922,?
2274,'2023/11/28 01:53:14:694',84,-0.006024,-0.005099,-0.001774,?
2275,'2023/11/28 01:53:14:728',84,-0.005199,-0.013691,0.003152,?
2276,'2023/11/28 01:53:14:761',84,-0.005101,-0.011283,0.00299,?
2277,'2023/11/28 01:53:14:796',84,0.000107,-0.015978,0.00362,?
2278,'2023/11/28 01:53:15:394',85,-0.011535,-0.017259,0.01728,?
2279,'2023/11/28 01:53:15:427',85,-0.002582,-0.00738,0.014753,?
2280,'2023/11/28 01:53:15:461',85,0.002303,-0.001168,0.008142,?
2281,'2023/11/28 01:53:15:495',85,-0.003075,0.01304,0.011002,?
2282,'2023/11/28 01:53:15:530',85,0.007311,0.001883,0.003719,?
2283,'2023/11/28 01:53:15:561',85,0.000725,0.014389,0.004678,?
2284,'2023/11/28 01:53:15:620',85,-0.000166,0.010058,0.004012,?
2285,'2023/11/28 01:53:15:626',85,0.008229,-0.000457,0.001797,?
2286,'2023/11/28 01:53:15:667',85,0.004993,-0.003237,0.006142,?
2287,'2023/11/28 01:53:15:694',85,-0.007184,-0.002438,0.005969,?
2288,'2023/11/28 01:53:16:627',86,-0.008718,-0.008592,-0.000647,?
2289,'2023/11/28 01:53:16:660',86,-0.006441,0.001449,-0.004645,?
2290,'2023/11/28 01:53:16:694',86,0.002283,0.013095,0.005362,?
2291,'2023/11/28 01:53:16:729',86,0.006133,0.006482,0.005516,?
2292,'2023/11/28 01:53:16:770',86,0.012101,-0.000874,0.006524,?
2293,'2023/11/28 01:53:16:794',86,0.006841,-0.004198,0.002537,?
2294,'2023/11/28 01:53:16:828',86,-0.004421,-0.00701,-0.006133,?
2295,'2023/11/28 01:53:16:863',86,-0.001719,-0.01199,-0.00983,?
2296,'2023/11/28 01:53:16:898',86,-0.014058,-0.002263,-0.010044,?
2297,'2023/11/28 01:53:16:929',86,-0.010112,-0.005264,-0.010879,?
2298,'2023/11/28 01:53:16:965',86,-0.002517,-0.015952,-0.005532,?
2299,'2023/11/28 01:53:16:995',86,-0.001865,-0.01417,-0.005008,?
2300,'2023/11/28 01:53:17:030',86,-0.008806,-0.000824,-0.004617,?
2301,'2023/11/28 01:53:17:726',87,-0.001959,-0.005605,0.006946,?
2302,'2023/11/28 01:53:17:773',87,-0.002513,-0.008756,-0.006056,?
2303,'2023/11/28 01:53:17:797',87,-0.009678,0.000274,-0.011082,?
2304,'2023/11/28 01:53:17:833',87,-0.011926,0.003358,-0.016947,?
2305,'2023/11/28 01:53:17:860',87,0.008445,-0.022473,-0.021902,?
2306,'2023/11/28 01:53:17:896',87,0.0069,-0.01578,-0.011277,?
2307,'2023/11/28 01:53:17:927',87,-0.000401,-0.00988,-0.001521,?
2308,'2023/11/28 01:53:17:970',87,-0.01061,-0.006533,0.00052,?
2309,'2023/11/28 01:53:18:000',87,-0.016077,0.008054,-0.005011,?
2310,'2023/11/28 01:53:18:028',87,-0.006133,0.018113,-0.015423,?
2311,'2023/11/28 01:53:18:060',87,0.005138,0.009104,-0.010031,?
2312,'2023/11/28 01:53:18:094',87,0.012375,0.010168,-0.00614,?
2313,'2023/11/28 01:53:18:129',87,0.011949,-0.00364,0.001051,?
2314,'2023/11/28 01:53:18:161',87,-0.00563,-0.004752,0.00885,?
2315,'2023/11/28 01:53:19:129',88,-0.003993,-0.009679,0.000283,?
2316,'2023/11/28 01:53:19:160',88,-0.005825,0.004823,0.008146,?
2317,'2023/11/28 01:53:19:203',88,0.00651,-0.007033,-0.009627,?
2318,'2023/11/28 01:53:19:234',88,0.000226,0.000758,0.003958,?
2319,'2023/11/28 01:53:19:261',88,0.002037,0.011169,0.002738,?
2320,'2023/11/28 01:53:19:299',88,0.007709,-0.003744,0.00218,?
2321,'2023/11/28 01:53:19:335',88,0.006155,-0.002425,0.000798,?
2322,'2023/11/28 01:53:19:361',88,-0.003701,-0.002646,0.00208,?
2323,'2023/11/28 01:53:19:393',88,-0.003256,-0.007274,-0.004911,?
2324,'2023/11/28 01:53:19:427',88,-0.002564,-0.006288,-0.012823,?
